id,state,highway_name,route_no,from_location,to_location,county,person_name,tier,normalized_routes,parsed_from,parsed_to,parsed_county,from_lat,from_lon,from_geocode_source,to_lat,to_lon,to_geocode_source,centroid_lat,centroid_lon,centroid_source,status,confidence,path_length_miles,path_source,error_notes
1485,North Carolina,Smoky Park,,"US 19-23 from NC 112 Enka to Haywood County Line, Bunco",,,,5,[],"US 19-23 from NC 112 Enka to Haywood County Line, Bunco",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'US 19-23 from NC 112 Enka to Haywood County Line, Bunco': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1486,North Carolina,Buck Creek Road,,NC 80 McDowell County from US 70 to Yancey County Line,,,,5,[],NC 80 McDowell County from US 70 to Yancey County Line,,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,phase2: from 'NC 80 McDowell County from US 70 to Yancey County Line': no result | phase3: osm_name: no result | osrm: no result or missing endpoints
1487,North Carolina,John P. East,,US 264 from Farmville East Thoroughfare to SR 1204 west of,,,,5,[],US 264 from Farmville East Thoroughfare to SR 1204 west of,,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,phase2: from 'US 264 from Farmville East Thoroughfare to SR 1204 west of': no result | phase3: osm_name: no result | osrm: no result or missing endpoints
1488,North Carolina,"Sam J. Ervin, Jr.",,section of NC 18 from the Caldwell Co. line north to the Lincol,,,Sam J. Ervin,5,[],section of NC 18 from the Caldwell Co. line north to the Lincol,,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,phase2: from 'section of NC 18 from the Caldwell Co. line north to the Lincol': no result | phase3: osm_name: no result | osrm: no result or missing endpoints
1489,North Carolina,Richard Dobbs Speight,,US 70 Bypass-intersection of US70 Bus/Glenburnie Rd to US,,,,5,[],US 70 Bypass-intersection of US70 Bus/Glenburnie Rd to US,,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,phase2: from 'US 70 Bypass-intersection of US70 Bus/Glenburnie Rd to US': no result | phase3: osm_name: no result | osrm: no result or missing endpoints
1490,North Carolina,Richard Spaight,,US 70 Bypass from US 70 Bus/Glenburnie Rd to US 70 Bus,,,,5,[],US 70 Bypass from US 70 Bus/Glenburnie Rd to US 70 Bus,,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,phase2: from 'US 70 Bypass from US 70 Bus/Glenburnie Rd to US 70 Bus': no result | phase3: osm_name: no result | osrm: no result or missing endpoints
1491,North Carolina,"Thursday, July 30, 2015",,87-01,,,,5,[],87-01,,,36.0872542,-79.1129934,photon,,,,36.0872542,-79.1129934,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1492,North Carolina,Harriet Morehead Berry,,"Portion of I-40 from I-85 near Hillsborough to US 15-501, Oran",,,,5,[],"Portion of I-40 from I-85 near Hillsborough to US 15-501, Oran",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'Portion of I-40 from I-85 near Hillsborough to US 15-501, Oran': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1493,North Carolina,"James E. Holshouser, Jr.",,US 321from US 321 Business Bypass in Blowing Rock to NC,,,James E. Holshouser,5,[],US 321from US 321 Business Bypass in Blowing Rock to NC,,,36.1350245,-81.6777907,photon_retry,,,,36.1350245,-81.6777907,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1494,North Carolina,Dan K. Moore,,"I-40, T.W. Bradshaw (Wade Ave Ext, Wake Co) to Davis Dr (",,,,5,[],"I-40, T.W. Bradshaw to Davis Dr (",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'I-40, T.W. Bradshaw to Davis Dr (': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1495,North Carolina,I. L. Buck Dean,,"East- West Freeway w/in Durham city limits, Durham county",,,,5,[],"East- West Freeway w/in Durham, Durham county",,,35.8761715,-78.8495924,photon_retry,,,,35.8761715,-78.8495924,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1496,North Carolina,Paul Green,,US 421in Harnett County( but outside any city limits),,,,5,[],US 421in Harnett County,,,35.388093,-78.8624963,photon,,,,35.388093,-78.8624963,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1497,North Carolina,Preddy Boulevard,,"I-85 w/in Greensboro city limits, Guilford County",,,,5,[],"I-85 w/in Greensboro, Guilford County",,,36.0580063,-79.8905673,photon,,,,36.0580063,-79.8905673,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1498,North Carolina,Irvin S. Garrish,,"NC 12, Ocracoke Island, Pamlico County",,,,5,[],"NC 12, Ocracoke Island, Pamlico County",,,35.1146155,-75.9840446,photon,,,,35.1146155,-75.9840446,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1499,North Carolina,Blue Star,,"-US 74 from NC 38 in Hamlet to US 220 in Rockingham, Rich",,,,5,[],"-US 74 from NC 38 in Hamlet to US 220 in Rockingham, Rich",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from '-US 74 from NC 38 in Hamlet to US 220 in Rockingham, Rich': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1500,North Carolina,Blue Star,,"NC 24 from US 17 in Jacksonville to NC 172, Onslow County",,,,5,[],"NC 24 from US 17 in Jacksonville to NC 172, Onslow County",,,34.5501727,-77.4317416,photon_retry,,,,34.5501727,-77.4317416,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1501,North Carolina,Paul Brown,,Portion NC 160,,,,5,[],Portion NC 160,,,35.711274,-81.1911483,nominatim,,,,35.711274,-81.1911483,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1502,North Carolina,Charles Raper Jonas,,NC 27 beginning at the bridge crossing 1-85 on Freedom Dr.,,,,3,[],,,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
1503,North Carolina,"Thursday, July 30, 2015",,FILE #,,,,5,[],FILE #,,,36.1053862,-80.2285397,nominatim,,,,36.1053862,-80.2285397,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1504,North Carolina,Great Smoky Mountains,,US 74 from I-40 in Haywood Co. to about 0.5 mi west of L. Te,,,,5,[],US 74 from I-40 in Haywood Co. to about 0.5 mi west of L. Te,,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,phase2: from 'US 74 from I-40 in Haywood Co. to about 0.5 mi west of L. Te': no result | phase3: osm_name: no result | osrm: no result or missing endpoints
1505,North Carolina,"T. Bradshaw,Jr. & Clif. Benson,Sr.",,"Beltline, Raleigh, Wake County",,,,5,[],"Beltline, Raleigh, Wake County",,,35.8270339,-78.6226895,photon,,,,35.8270339,-78.6226895,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1506,North Carolina,Thomas Bradshaw,,Raleigh Beltline; Wake County; I-40 from Wade Ave. Ext. wes,,,,5,[],Raleigh Beltline; Wake County; I-40 from Wade Ave. Ext. wes,,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,phase2: from 'Raleigh Beltline; Wake County; I-40 from Wade Ave. Ext. wes': no result | phase3: osm_name: no result | osrm: no result or missing endpoints
1507,North Carolina,James K. Polk,,"US 521, Mecklenburg County",,,,5,[],"US 521, Mecklenburg County",,,35.2356385,-80.8139485,photon,,,,35.2356385,-80.8139485,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1508,North Carolina,Marc Basnight,,"NC 12, Dare-Hyde Counties",,,,5,[],"NC 12, Dare-Hyde Counties",,,35.2987532,-75.5140447,photon,,,,35.2987532,-75.5140447,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1509,North Carolina,Lynwood Smith,,NC 68 from Highpoint to Greensboro/High point/Winston-Sale,,,,5,[],NC 68 from Highpoint to Greensboro/High point/Winston-Sale,,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,phase2: from 'NC 68 from Highpoint to Greensboro/High point/Winston-Sale': no result | phase3: osm_name: no result | osrm: no result or missing endpoints
1510,North Carolina,"T.G. ""Sonny Boy"" Joyner",,"NC 45 from US 64/264, Washington-Beauford-Hyde County",,,,5,[],"NC 45 from US 64/264, Washington-Beauford-Hyde County",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'NC 45 from US 64/264, Washington-Beauford-Hyde County': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1511,North Carolina,Thomas S. Harrington,,"NC 14 to NC 770, Rockingham County",,,,5,[],"NC 14 to NC 770, Rockingham County",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'NC 14 to NC 770, Rockingham County': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1512,North Carolina,Garner Bagnal,,"Industrial Boulevard, Statesville, Iredell county",,,,5,[],"Industrial Boulevard, Statesville, Iredell county",,,35.7485245,-80.7463278,photon,,,,35.7485245,-80.7463278,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1513,North Carolina,John Belk,,2.7 mile southern portion of I-277 Mecklenburg county,,,,5,[],2.7 mile southern portion of I-277 Mecklenburg county,,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,phase2: from '2.7 mile southern portion of I-277 Mecklenburg county': no result | phase3: osm_name: no result | osrm: no result or missing endpoints
1514,North Carolina,Billy Graham Parkway,,"Charlotte Inner Belt Thoroughfare, Mecklenburg county",,,,5,[],"Charlotte Inner Belt Thoroughfare, Mecklenburg county",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'Charlotte Inner Belt Thoroughfare, Mecklenburg county': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1515,North Carolina,"Thursday, July 30, 2015",,FILE #,,,,5,[],FILE #,,,36.1053862,-80.2285397,nominatim,,,,36.1053862,-80.2285397,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1516,North Carolina,Robert G. Barr Expressway,,"portion of US 221, Ashe County",,,,5,[],"portion of US 221, Ashe County",,,35.8521023,-81.9675814,photon,,,,35.8521023,-81.9675814,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1517,North Carolina,Blue Star Memorial Highway,,"I-95 through entire state; Robeson, Cumberland, Harnett, Joh",,,,5,[],"I-95 through entire state; Robeson, Cumberland, Harnett, Joh",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'I-95 through entire state; Robeson, Cumberland, Harnett, Joh': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1518,North Carolina,Jerry Crump Road,,"Victory Grove Church Road to Country Club Rd, Lincolnton, Li",,,,5,[],"Victory Grove Church Road to Country Club Rd, Lincolnton, Li",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'Victory Grove Church Road to Country Club Rd, Lincolnton, Li': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1519,North Carolina,All American Freeway,,"Between Fayetteville & Fort Bragg, Cumberland county",,,,5,[],"Between Fayetteville & Fort Bragg, Cumberland county",,,35.1708403,-78.9697309,photon,,,,35.1708403,-78.9697309,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1520,North Carolina,Lewis P. Hamlin Highway,,"US 64, Transylvania County",,,Lewis P. Hamlin,5,[],"US 64, Transylvania County",,,35.1982216,-82.7724889,photon,,,,35.1982216,-82.7724889,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1521,North Carolina,Blue Star Memorial Highway,,"US 158, Roanoke Rapids to Mocksville, Hal'x, Warr., Vance,",,,,5,[],"US 158, Roanoke Rapids to Mocksville, Hal'x, Warr., Vance,",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'US 158, Roanoke Rapids to Mocksville, Hal'x, Warr., Vance,': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1522,North Carolina,"Thursday, July 30, 2015",,FILE #,,,,5,[],FILE #,,,36.1053862,-80.2285397,nominatim,,,,36.1053862,-80.2285397,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1523,North Carolina,Gold Memorial Freeway,,"US 52 Freeway, Winston-Salem, Forsyth county",,,,5,[],"US 52 Freeway, Winston-Salem, Forsyth county",,,36.0292314,-80.2624673,photon,,,,36.0292314,-80.2624673,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1524,North Carolina,Clifton L. Benson Hwy.,,"NC 56 Louisburg & NC 58, Franklin-Nash County",,,,5,[],"NC 56 Louisburg & NC 58, Franklin-Nash County",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'NC 56 Louisburg & NC 58, Franklin-Nash County': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1525,North Carolina,Blue Star Memorial Highway,,"US 158, Elizabeth City to Roanoke Rapids: Northampton, Hert",,,,5,[],"US 158, Elizabeth City to Roanoke Rapids: Northampton, Hert",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'US 158, Elizabeth City to Roanoke Rapids: Northampton, Hert': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1526,North Carolina,J. Elsie Webb Thoroughfare,,"US 220, Rockingham County",,,,5,[],"US 220, Rockingham County",,,36.3926798,-79.744144,photon,,,,36.3926798,-79.744144,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1527,North Carolina,Ken Trowbridge Road,,Access Rd between US 64 & Weyerhaeuser Complex; Washi,,,,5,[],Access Rd between US 64 & Weyerhaeuser Complex; Washi,,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,phase2: from 'Access Rd between US 64 & Weyerhaeuser Complex; Washi': no result | phase3: osm_name: no result | osrm: no result or missing endpoints
1528,North Carolina,Tate Boulevard,,"SR 1692 from 5th Street SE to Fairgrove Church Rd, SE, Hick",,,,5,[],"SR 1692 from 5th Street SE to Fairgrove Church Rd, SE, Hick",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'SR 1692 from 5th Street SE to Fairgrove Church Rd, SE, Hick': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1529,North Carolina,The Watson Brame Expressway,,"US 421 bypass, Wilkesboro, Wilkes County",,,,5,[],"US 421 bypass, Wilkesboro, Wilkes County",,,36.1485802,-81.202425,photon,,,,36.1485802,-81.202425,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1530,North Carolina,Faircloth Expressway,,"US 421-701 bypass, Clinton, Sampson County",,,,5,[],"US 421-701 bypass, Clinton, Sampson County",,,35.1160001,-78.4100036,photon,,,,35.1160001,-78.4100036,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1531,North Carolina,Blue Star Memorial Highway,,"Interstate 26, Henderson, Buncombe, Madison Cos.",,,,5,[],"Interstate 26, Henderson, Buncombe, Madison Cos.",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'Interstate 26, Henderson, Buncombe, Madison Cos.': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1532,North Carolina,T. Clarence Stone Highway,,"NC 770 between Eden & Stoneville, Rockingham County",,,T. Clarence Stone,5,[],"NC 770 between Eden & Stoneville, Rockingham County",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'NC 770 between Eden & Stoneville, Rockingham County': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1533,North Carolina,Blue Star Memorial Highway,,Interstate 40 and 85,,,,5,[],Interstate 40 and 85,,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,phase2: from 'Interstate 40 and 85': no result | phase3: osm_name: no result | osrm: no result or missing endpoints
1534,North Carolina,Jake May Drive,,"SR 2378, Wake County",,,Jake May,5,[],"SR 2378, Wake County",,,35.7967274,-78.8925162,photon,,,,35.7967274,-78.8925162,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
1535,North Carolina,Kirksey Bypass,,"Hwy. #18 to #70, Morganton, Burke County",,,,5,[],"Hwy. #18 to #70, Morganton, Burke County",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'Hwy. #18 to #70, Morganton, Burke County': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
1536,North Carolina,Moore's Creek Battleground Highway,,"Cumberland, Bladen, Pender, New Hanover County",,,Moore's Creek Battleground,5,[],"Cumberland, Bladen, Pender, New Hanover County",,,,,,,,,35.630066,-79.806419,state_centroid,centroid_found,very_low,,,"phase2: from 'Cumberland, Bladen, Pender, New Hanover County': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
